"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1993","1993","PC","Percentage","0","Units",,,13.35,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1994","1994","PC","Percentage","0","Units",,,13.072,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1995","1995","PC","Percentage","0","Units",,,13.741,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1996","1996","PC","Percentage","0","Units",,,13.555,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1997","1997","PC","Percentage","0","Units",,,12.442,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1998","1998","PC","Percentage","0","Units",,,11.695,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1999","1999","PC","Percentage","0","Units",,,12.462,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2000","2000","PC","Percentage","0","Units",,,12.199,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2001","2001","PC","Percentage","0","Units",,,13.032,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2002","2002","PC","Percentage","0","Units",,,12.686,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2003","2003","PC","Percentage","0","Units",,,12.41,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2004","2004","PC","Percentage","0","Units",,,13.373,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2005","2005","PC","Percentage","0","Units",,,12.454,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2006","2006","PC","Percentage","0","Units",,,12.688,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2007","2007","PC","Percentage","0","Units",,,13.301,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2008","2008","PC","Percentage","0","Units",,,12.398,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2009","2009","PC","Percentage","0","Units",,,12.123,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2010","2010","PC","Percentage","0","Units",,,11.382,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2011","2011","PC","Percentage","0","Units",,,11.056,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2012","2012","PC","Percentage","0","Units",,,13.951,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2013","2013","PC","Percentage","0","Units",,,15.644,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2014","2014","PC","Percentage","0","Units",,,16.009,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2015","2015","PC","Percentage","0","Units",,,15.958,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2016","2016","PC","Percentage","0","Units",,,16.332,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2017","2017","PC","Percentage","0","Units",,,16.038,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2018","2018","PC","Percentage","0","Units",,,16.176,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2019","2019","PC","Percentage","0","Units",,,16.203,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2020","2020","PC","Percentage","0","Units",,,15.397,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2021","2021","PC","Percentage","0","Units",,,16.159,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,89.911,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,102.7,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,103.824,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,120.03,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,162.365,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,183.896,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,207.677,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,251.987,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,247.737,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,260.551,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,253.129,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,267.598,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,253.003,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,275.134,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,281.722,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,291.894,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,318.068,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,328.443,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,328.181,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,348.381,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,356.296,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,353.774,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,354.592,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,365.808,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,372.468,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,371.379,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,374.724,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,373.717,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,385.102,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,392.643,,
"USA","United States","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,409.39,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1990","1990","PC","Percentage","0","Units",,,3.637,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1991","1991","PC","Percentage","0","Units",,,3.729,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1992","1992","PC","Percentage","0","Units",,,3.671,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1993","1993","PC","Percentage","0","Units",,,3.586,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1994","1994","PC","Percentage","0","Units",,,3.54,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1995","1995","PC","Percentage","0","Units",,,3.424,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1996","1996","PC","Percentage","0","Units",,,3.277,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1997","1997","PC","Percentage","0","Units",,,3.108,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1998","1998","PC","Percentage","0","Units",,,2.948,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1999","1999","PC","Percentage","0","Units",,,2.839,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2000","2000","PC","Percentage","0","Units",,,2.719,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2001","2001","PC","Percentage","0","Units",,,2.69,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2002","2002","PC","Percentage","0","Units",,,2.659,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2003","2003","PC","Percentage","0","Units",,,2.68,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2004","2004","PC","Percentage","0","Units",,,2.608,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2005","2005","PC","Percentage","0","Units",,,2.568,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2006","2006","PC","Percentage","0","Units",,,2.565,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2007","2007","PC","Percentage","0","Units",,,2.5,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2008","2008","PC","Percentage","0","Units",,,2.54,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2009","2009","PC","Percentage","0","Units",,,2.662,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2010","2010","PC","Percentage","0","Units",,,2.595,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2011","2011","PC","Percentage","0","Units",,,2.521,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2012","2012","PC","Percentage","0","Units",,,2.647,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2013","2013","PC","Percentage","0","Units",,,2.526,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2014","2014","PC","Percentage","0","Units",,,2.504,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2015","2015","PC","Percentage","0","Units",,,2.548,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2016","2016","PC","Percentage","0","Units",,,2.559,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2017","2017","PC","Percentage","0","Units",,,2.605,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2018","2018","PC","Percentage","0","Units",,,2.572,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2019","2019","PC","Percentage","0","Units",,,2.659,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2020","2020","PC","Percentage","0","Units",,,2.846,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2021","2021","PC","Percentage","0","Units",,,2.668,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,117.807,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,109.93,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,109.78,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,98.113,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,86.576,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,87.401,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,87.288,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,86.984,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,86.844,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,86.559,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,86.88,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,87.965,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,88.864,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,90.078,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,84.446,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,70.379,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,89.285,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,83.209,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,40.787,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,81.973,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,76.703,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,57.388,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,42.297,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,39.478,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,19.325,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,7.904,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,5.324,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,2.134,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,3.617,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,2.195,,
"TUR","Türkiye","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,1.436,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1990","1990","PC","Percentage","0","Units",,,2.054,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1991","1991","PC","Percentage","0","Units",,,1.896,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1992","1992","PC","Percentage","0","Units",,,1.821,,
